seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.23221988164974997,0.017281612226118643
3407,scGPT,2,0.011246686064017316,0.017194443071881931
3407,scGPT,3,0.011248442872116963,0.018647669628262521
3407,scGPT,4,0.011762580221208433,0.01900332806011041
3407,scGPT,5,0.011294454343927403,0.017556372378021479
3407,GEARS,1,0.013288445382689437,0.017171813671787581
3407,GEARS,2,0.011024596076458693,0.017387604465087254
3407,GEARS,3,0.010806409968063235,0.017544497549533845
3407,GEARS,4,0.010617278252417843,0.017773276225974164
3407,GEARS,5,0.010543522937223316,0.017770520380387702
3407,GEARS,6,0.010464932288353641,0.017531083337962626
3407,GEARS,7,0.010320899651075403,0.017598208878189324
3408,scGPT,1,0.1430686250096187,0.018409732605020206
3408,scGPT,2,0.011290467887495955,0.018374144410093624
3408,scGPT,3,0.011308831574084858,0.017536186551054319
3408,scGPT,4,0.011445926867115002,0.017853035343190035
3408,scGPT,5,0.011247370089404286,0.017224228568375112
3408,scGPT,6,0.011513496896562477,0.017316472344100477
3408,scGPT,7,0.011201596019479136,0.017593650799244642
3408,scGPT,8,0.011217852060993513,0.01719587150340279
3408,scGPT,9,0.011219097790308297,0.018177058671911557
3408,scGPT,10,0.011629733256995678,0.01727212214221557
3408,GEARS,1,0.013198399341975649,0.017188585083931684
3408,GEARS,2,0.011034455398718517,0.017262152520318826
3408,GEARS,3,0.010794111030797164,0.017761472581575313
3408,GEARS,4,0.010701980286588272,0.017410065264751515
3408,GEARS,5,0.010585354524664581,0.01740485926469167
3408,GEARS,6,0.010456919926218689,0.017575370644529662
3408,GEARS,7,0.01037276793892185,0.017696127047141394
3409,scGPT,1,0.23001705904801686,0.017210777631650367
3409,scGPT,2,0.011361212523964544,0.017237577276925247
3409,scGPT,3,0.011640131939202547,0.018076493435849748
3409,scGPT,4,0.011420848119693497,0.017263374136139948
3409,GEARS,1,0.013311951778208216,0.017252481573571763
3409,GEARS,2,0.010979058127850294,0.017408903439839682
3409,GEARS,3,0.010774085360268752,0.0175577065286537
3409,GEARS,4,0.010659415336946646,0.01737915175035596
3409,GEARS,5,0.010532584801937143,0.017182879863927761
3409,GEARS,6,0.01043692893969516,0.01717520666619142
3409,GEARS,7,0.010346434094632666,0.017349517407516637
3409,GEARS,8,0.010224408113087217,0.017667526317139467
3409,GEARS,9,0.010143553853655856,0.017123310547322034
3409,GEARS,10,0.010026822052896022,0.017353307486822209
3409,GEARS,11,0.0099826969671994448,0.017360786565889914
3409,GEARS,12,0.0099360415556778506,0.017358185071498156
3409,GEARS,13,0.0098004232859238982,0.017517399881035088
3409,GEARS,14,0.009803716489113868,0.017565033119171857
3409,GEARS,15,0.0096720081443587933,0.017723125529785951
3410,scGPT,1,0.20649222685800245,0.017209447392572959
3410,scGPT,2,0.011239132564514875,0.017524218714485566
3410,scGPT,3,0.011391420406289399,0.017204079839090506
3410,scGPT,4,0.011394599561269085,0.018251161432514589
3410,scGPT,5,0.01129020054358989,0.017208557513852914
3410,scGPT,6,0.011155431896137694,0.017270977857212225
3410,GEARS,1,0.013459973774539927,0.017182528972625732
3410,GEARS,2,0.011167570296674968,0.017649212324370941
3410,GEARS,3,0.010908267080473403,0.017261326064666113
3410,GEARS,4,0.010661403796014686,0.01741559406121572
3410,GEARS,5,0.010535428688550988,0.017640166574468215
3410,GEARS,6,0.010396581771783531,0.017349398291359345
3410,GEARS,7,0.010304203908890485,0.017644950250784556
3411,scGPT,1,0.31730801097583028,0.017220436098674931
3411,scGPT,2,0.011643030346992116,0.019474258304884036
3411,scGPT,3,0.011441197013482451,0.017913815068701901
3411,scGPT,4,0.011201434504861633,0.017448897846043109
3411,GEARS,1,0.013214215892367065,0.017157667068143687
3411,GEARS,2,0.01105647226019452,0.01729607591405511
3411,GEARS,3,0.010759225363532703,0.017590253831197819
3411,GEARS,4,0.010680244645724694,0.017479564901441334
3411,GEARS,5,0.010588679315211872,0.017260704996685187
3411,GEARS,6,0.010394431091845036,0.017564738076180218
3411,GEARS,7,0.010311076169212658,0.017260156230380137
